id,name,cuisine,mealType,servings,difficulty,totalTimeMinutes,ingredientsCount,stepsCount,calories,protein,carbs,fat,fiber,equipment,dietTags,variantGroup,variantType
"af2-garlic-butter-steak-bites","Air Fryer Garlic Butter Steak Bites","American","dinner","2","easy","17","9","7","480","38","2","36","0","air-fryer","high-protein;gluten-free","",""
"af2-korean-pork-belly-lettuce-wraps","Air Fryer Korean Pork Belly Lettuce Wraps","Korean","dinner","2","easy","33","12","7","620","28","42","38","3","air-fryer","high-protein;dairy-free","",""
"af2-smash-burger-tacos","Air Fryer Smash Burger Tacos","American-Mexican","dinner","2","easy","22","13","7","540","30","34","31","3","air-fryer","high-protein","",""
"af2-crispy-feta-gnocchi-tomatoes","Air Fryer Crispy Feta Gnocchi with Tomatoes","Italian","dinner","2","easy","25","10","6","430","14","58","17","4","air-fryer","vegetarian","",""
"af2-crispy-mozzarella-sticks","Air Fryer Mozzarella Sticks","American","snack","2","easy","52","11","6","340","24","28","15","2","air-fryer","vegetarian;high-protein","",""
"af2-parmesan-crusted-smashed-potatoes","Air Fryer Crispy Parmesan-Crusted Smashed Potatoes","British / American","snack","2","easy","35","8","7","340","13","38","17","4","air-fryer","vegetarian;gluten-free","",""
"af2-cajun-corn-ribs-chipotle-mayo","Air Fryer Cajun Corn Ribs with Chipotle Mayo","Mexican-inspired","snack","2","easy","25","11","7","280","6","28","18","4","air-fryer","vegetarian;gluten-free","",""
"af2-cottage-cheese-egg-bites","Air Fryer Cottage Cheese Egg Bites","American","breakfast","4","easy","22","9","8","195","20","3","11","0","air-fryer","vegetarian;high-protein;gluten-free","",""
"af2-molten-chocolate-lava-cake","Air Fryer Molten Chocolate Lava Cake","French","snack","2","easy","18","11","7","380","6","38","24","3","air-fryer","vegetarian","",""
"af2-lemon-pepper-wings","Air Fryer Lemon Pepper Wings","American (Atlanta)","snack","2","easy","30","9","6","430","32","3","33","1","air-fryer","high-protein;gluten-free","",""
"af2-nashville-hot-wings","Air Fryer Nashville Hot Wings","American (Southern)","snack","2","easy","35","11","6","480","34","22","28","2","air-fryer","high-protein","",""
"af2-classic-buffalo-wings","Air Fryer Classic Buffalo Wings","American","snack","2","easy","40","9","6","430","33","3","31","1","air-fryer","high-protein;gluten-free","",""
"af2-honey-garlic-tofu","Air Fryer Honey Garlic Tofu","Asian","dinner","2","easy","35","14","7","420","22","62","11","3","air-fryer","vegetarian;vegan;high-protein;dairy-free","",""
"af2-firecracker-shrimp","Air Fryer Firecracker Shrimp","Korean-American","snack","2","easy","22","15","7","320","28","34","7","1","air-fryer","high-protein;dairy-free","",""
"af2-coconut-shrimp-sweet-chili-dip","Air Fryer Coconut Shrimp with Sweet Chili Dip","Tropical / American","snack","2","easy","27","12","6","320","24","30","11","3","air-fryer","high-protein;dairy-free","",""
"af2-crispy-fish-tacos","Air Fryer Crispy Fish Tacos","Mexican / Baja","dinner","2","easy","15","16","6","430","32","42","14","5","air-fryer","high-protein;dairy-free","",""
"af2-cajun-garlic-butter-shrimp","Air Fryer Cajun Garlic Butter Shrimp","Cajun / Southern","dinner","2","easy","20","10","7","290","27","4","19","1","air-fryer","high-protein;gluten-free","",""
"af2-honey-sriracha-cauliflower-wings","Air Fryer Sticky Honey Sriracha Cauliflower Wings","Asian-American","snack","3","easy","35","16","7","215","6","42","3","4","air-fryer","vegetarian;dairy-free","",""
"af2-crispy-pork-belly-bites","Air Fryer Crispy Pork Belly Bites","American","snack","2","easy","28","9","6","520","18","9","47","1","air-fryer","high-protein;gluten-free;dairy-free","",""
"af2-sticky-bbq-pork-ribs","Air Fryer Sticky BBQ Pork Ribs","American","dinner","2","easy","55","12","6","560","34","28","34","1","air-fryer","high-protein;dairy-free","",""
"af2-crispy-lamb-chops","Air Fryer Crispy Lamb Chops","Mediterranean","dinner","2","easy","22","12","8","410","32","4","30","1","air-fryer","high-protein;gluten-free","",""
"af2-lamb-kofta-kebabs","Air Fryer Lamb Kofta Kebabs","Middle Eastern","dinner","4","easy","30","18","7","420","24","30","23","3","air-fryer","high-protein;dairy-free","",""
"af2-juicy-meatballs","Air Fryer Juicy Meatballs","Italian-American","meal-prep","4","easy","30","15","7","340","28","9","21","1","air-fryer","high-protein","",""
"af2-mongolian-beef","Air Fryer Mongolian Beef","Chinese-American","dinner","2","easy","20","14","7","540","42","52","18","1","air-fryer","high-protein;dairy-free","",""
"af2-crispy-gnocchi-popcorn","Air Fryer Crispy Gnocchi Popcorn","Italian-inspired","snack","2","easy","25","9","7","340","9","52","11","3","air-fryer","vegetarian","",""
"af2-crispy-pasta-chips","Air Fryer Crispy Pasta Chips","Italian-American","snack","2","easy","30","10","7","320","12","45","11","3","air-fryer","vegetarian","",""
"af2-baked-feta-tomato-pasta","Air Fryer Baked Feta & Tomato Pasta","Mediterranean","dinner","2","easy","28","10","6","560","22","58","28","4","air-fryer","vegetarian","",""
"af2-halloumi-fries-hot-honey","Air Fryer Halloumi Fries with Hot Honey","Cypriot / Mediterranean","snack","2","easy","22","14","7","420","24","34","22","1","air-fryer","vegetarian","",""
"af2-bacon-wrapped-jalapeno-poppers","Air Fryer Bacon-Wrapped Jalapeno Poppers","Tex-Mex","snack","2","easy","27","7","7","280","11","5","24","1","air-fryer","gluten-free;high-protein","",""
"af2-blooming-onion","Air Fryer Blooming Onion","American","snack","4","medium","40","15","7","250","7","34","10","3","air-fryer","vegetarian","",""
"af2-crispy-balsamic-brussels-sprouts","Air Fryer Crispy Balsamic Brussels Sprouts","American","snack","2","easy","28","9","7","180","6","24","8","6","air-fryer","vegetarian;gluten-free","",""
"af2-bacon-egg-biscuit-bombs","Air Fryer Bacon and Egg Biscuit Bombs","American","breakfast","2","medium","30","9","6","430","21","32","25","1","air-fryer","high-protein","",""
"af2-cinnamon-sugar-biscuit-donuts","Air Fryer Cinnamon Sugar Biscuit Donuts","American","breakfast","4","easy","12","6","6","290","4","42","12","1","air-fryer","vegetarian","",""
"af2-crispy-cinnamon-churros","Air Fryer Cinnamon Churros","Spanish / Mexican","snack","4","medium","35","11","6","290","5","34","15","2","air-fryer","vegetarian","",""
"af2-giant-single-serve-choc-chip-cookie","Air Fryer Giant Chocolate Chip Cookie for One","American","snack","1","easy","12","10","6","540","6","78","24","2","air-fryer","vegetarian","",""
"af2-apple-pie-bombs","Air Fryer Apple Pie Bombs","American","snack","4","easy","25","9","7","240","3","38","9","1","air-fryer","vegetarian","",""
"af2-smores-dip","Air Fryer Two-Ingredient S'mores Dip","American","snack","2","easy","9","3","7","290","3","48","11","2","air-fryer","vegetarian","",""
"af2-sausage-and-peppers","Air Fryer Sausage and Peppers","Italian-American","dinner","2","easy","27","12","7","540","24","48","28","5","air-fryer","high-protein;dairy-free","",""
"af2-crispy-fried-pickles","Air Fryer Crispy Fried Pickles","American (Southern)","snack","2","easy","23","10","6","190","7","28","6","2","air-fryer","vegetarian","",""
"af2-soft-pretzel-bites","Air Fryer Soft Pretzel Bites","German-American","snack","4","easy","24","10","7","280","8","48","6","2","air-fryer","vegetarian","",""
"af2-crunchy-onion-rings","Air Fryer Crunchy Onion Rings","American","snack","2","easy","25","10","7","290","10","48","7","3","air-fryer","vegetarian","",""
"af2-garlic-parmesan-pizza-rolls","Air Fryer Garlic Parmesan Pizza Rolls","Italian-American","snack","2","easy","11","9","6","410","12","38","23","2","air-fryer","","",""
"af2-chicken-taquitos","Air Fryer Chicken Taquitos","Mexican","snack","2","easy","20","10","7","430","31","38","18","3","air-fryer","high-protein","",""
"af2-crispy-egg-rolls","Air Fryer Crispy Egg Rolls","Chinese-American","snack","4","medium","40","13","7","290","14","30","13","3","air-fryer","high-protein;dairy-free","",""
"af2-blistered-shishito-lemon-salt","Air Fryer Blistered Shishito Peppers with Lemon Salt","Japanese-inspired","snack","2","easy","12","5","7","90","2","8","7","3","air-fryer","vegetarian;vegan;gluten-free;dairy-free","",""
"af2-crispy-beet-chips-sea-salt","Air Fryer Crispy Beet Chips with Sea Salt","American","snack","2","easy","30","4","7","110","2","14","6","4","air-fryer","vegetarian;vegan;gluten-free;dairy-free","",""
"af2-charred-lemon-broccolini","Air Fryer Charred Lemon Broccolini","Italian-inspired","snack","2","easy","15","8","6","165","6","11","12","4","air-fryer","vegetarian;gluten-free","",""
"af2-honey-garlic-butter-carrots","Air Fryer Honey Garlic Butter Carrots","American","snack","2","easy","22","8","6","195","2","28","9","5","air-fryer","vegetarian;gluten-free","",""
"af2-french-toast-sticks","Air Fryer French Toast Sticks","American","breakfast","2","easy","20","10","6","310","13","48","7","3","air-fryer","vegetarian","",""
"af2-crispy-breakfast-home-fries","Air Fryer Crispy Breakfast Home Fries","American","breakfast","2","easy","25","9","7","230","5","42","6","5","air-fryer","vegetarian;vegan;gluten-free;dairy-free","",""
"af2-crispy-breakfast-burritos","Air Fryer Crispy Breakfast Burritos","Tex-Mex","breakfast","2","easy","22","10","7","470","26","28","27","2","air-fryer","high-protein","",""
"af2-crispy-hash-brown-patties","Air Fryer Crispy Hash Brown Patties","American","breakfast","2","easy","28","9","7","180","4","37","2","3","air-fryer","vegetarian;vegan;gluten-free;dairy-free","",""
"af2-egg-in-a-hole-toast","Air Fryer Egg in a Hole Toast","American","breakfast","2","easy","15","8","6","265","14","17","15","1","air-fryer","high-protein","",""
"af2-fudgy-box-mix-brownies","Air Fryer Fudgy Box-Mix Brownies","American","snack","4","easy","35","7","7","320","3","42","15","1","air-fryer","vegetarian","",""
"af2-caramelized-cinnamon-bananas","Air Fryer Caramelized Cinnamon Bananas","American","snack","2","easy","14","6","7","160","1","35","3","3","air-fryer","vegetarian;gluten-free","",""
"af2-extra-crispy-canned-cinnamon-rolls","Air Fryer Extra-Crispy Cinnamon Rolls","American","breakfast","2","easy","14","5","7","360","4","54","14","1","air-fryer","vegetarian","",""
"af2-nutella-banana-puffs","Air Fryer Nutella Banana Puffs","Italian-inspired","snack","2","easy","18","6","6","320","6","38","16","2","air-fryer","vegetarian","",""
"af2-pigs-in-a-blanket","Air Fryer Pigs in a Blanket","American","snack","2","easy","15","6","7","320","9","26","20","1","air-fryer","","",""
"egg-classic-shakshuka","Classic Shakshuka","North African / Middle Eastern","breakfast","3","easy","35","16","7","290","16","18","18","4","stovetop","vegetarian;gluten-free;high-protein","",""
"egg-chinese-tomato-egg-stir-fry","Chinese Tomato & Egg Stir-Fry (Fanqie Chao Dan)","Chinese","dinner","2","easy","20","10","9","430","16","48","20","3","stovetop;rice-cooker","vegetarian;gluten-free;dairy-free","",""
"egg-soft-french-scrambled-eggs","Soft French Scrambled Eggs","French","breakfast","2","easy","8","6","7","245","14","2","20","0","stovetop","vegetarian;gluten-free","",""
"egg-perfect-fried-eggs-sunny-over-easy","Perfect Crispy-Edge Fried Eggs (Sunny-Side-Up & Over-Easy)","American","breakfast","1","easy","5","7","7","230","13","1","19","0","stovetop","vegetarian;high-protein;gluten-free","",""
"egg-cilbir-turkish-garlic-yogurt-eggs","Cilbir (Turkish Eggs over Garlic Yogurt with Chili Butter)","Turkish","breakfast","2","easy","15","11","7","380","22","24","22","2","stovetop","vegetarian;high-protein","",""
"egg-skillet-huevos-rancheros","Skillet Huevos Rancheros","Mexican","breakfast","2","easy","25","12","8","480","27","45","22","14","stovetop;oven","vegetarian;high-protein;gluten-free","",""
"egg-tamago-sando","Tamago Sando (Japanese Konbini Egg Salad Sandwich)","Japanese","lunch","2","easy","25","9","8","410","19","28","24","2","stovetop","vegetarian;high-protein","",""
"egg-mayak-gyeran","Mayak Gyeran (Korean Marinated Soy Eggs)","Korean","meal-prep","4","easy","385","11","8","320","16","42","10","1","stovetop","high-protein;dairy-free","",""
"egg-dhaba-anda-curry","Dhaba-Style Egg Curry (Anda Curry)","Indian","dinner","4","easy","45","14","8","215","11","12","14","3","stovetop","vegetarian;gluten-free;high-protein","",""
"egg-tortilla-espanola","Tortilla Espanola (Spanish Potato Omelette)","Spanish","meal-prep","4","medium","45","6","8","320","11","24","21","3","stovetop","vegetarian;gluten-free;dairy-free","",""
"egg-wok-hei-fried-rice","Wok-Hei Egg Fried Rice","Cantonese / Chinese","dinner","2","easy","12","8","8","420","14","52","17","1","stovetop","vegetarian;dairy-free","",""
"egg-kimchi-fried-rice-sunny-egg","Kimchi Fried Rice with a Runny Sunny-Side Egg","Korean","dinner","2","easy","20","14","8","460","13","62","18","3","stovetop","vegetarian","",""
"egg-french-rolled-omelette-roulee","Classic French Rolled Omelette (Omelette Roulée)","French","breakfast","1","medium","7","6","7","330","19","2","27","0","stovetop","vegetarian;high-protein;gluten-free","",""
"egg-foolproof-poached-eggs-whirlpool","Foolproof Poached Eggs (Whirlpool Method)","American","breakfast","2","medium","12","8","9","160","13","1","11","0","stovetop","vegetarian;high-protein;dairy-free","",""
"egg-classic-eggs-benedict-blender-hollandaise","Classic Eggs Benedict with Blender Hollandaise","American","breakfast","2","medium","25","12","8","520","26","28","34","2","stovetop;blender;microwave","high-protein","",""
"egg-jammy-soft-boiled-6-minute","Jammy Soft-Boiled Eggs (6-Minute)","American","snack","2","easy","15","8","8","156","13","1","11","0","stovetop","vegetarian;high-protein;gluten-free;dairy-free","",""
"egg-ny-deli-bacon-egg-cheese-roll","New York Deli Bacon, Egg & Cheese on a Roll","American","breakfast","1","easy","18","9","8","620","33","36","38","2","stovetop","high-protein","",""
"egg-loaded-breakfast-burrito-potato-bacon-cheese","Loaded Breakfast Burrito (Egg, Potato, Bacon & Cheese)","Tex-Mex","meal-prep","4","easy","45","13","8","470","22","38","26","3","stovetop;microwave","high-protein","",""
"egg-uova-in-purgatorio","Eggs in Purgatory (Uova in Purgatorio)","Italian","dinner","2","easy","25","11","7","420","21","42","20","6","stovetop","vegetarian;high-protein","",""
"egg-viral-baked-feta-eggs","Viral Baked Feta Eggs","Mediterranean","breakfast","2","easy","25","10","7","480","21","24","28","1","oven","vegetarian;high-protein","",""
"egg-turkish-menemen","Turkish Menemen (Soft Scrambled Eggs with Tomato & Pepper)","Turkish","breakfast","2","easy","15","11","8","290","15","20","18","4","stovetop","vegetarian","",""
"egg-make-ahead-muffin-cups","Make-Ahead Egg Muffin Cups (Mini Frittatas)","American","meal-prep","6","easy","40","13","8","200","15","4","14","1","oven;stovetop;microwave","high-protein;gluten-free","",""
"egg-loaded-vegetable-cheese-frittata","Loaded Vegetable & Cheese Frittata","Italian-American","lunch","6","easy","45","15","7","250","18","7","18","2","stovetop;oven","vegetarian;high-protein;gluten-free","",""
"egg-omurice-ketchup-fried-rice","Omurice (Ketchup Chicken Fried Rice in a Soft Omelette)","Japanese","dinner","2","medium","25","11","8","560","27","62","22","3","stovetop","high-protein","",""
"egg-ajitsuke-tamago-ramen-eggs","Ajitsuke Tamago (Soy-Marinated Ramen Eggs)","Japanese","meal-prep","4","easy","735","8","8","105","7","4","5","0","stovetop","high-protein;dairy-free","",""
"egg-masala-omelette-desi","Masala Omelette (Desi Omelette)","Indian","breakfast","1","easy","12","11","7","290","20","7","21","2","stovetop","vegetarian;high-protein;gluten-free;dairy-free","",""
"egg-thai-son-in-law-eggs","Thai Son-in-Law Eggs (Khai Luk Koei)","Thai","dinner","2","medium","35","10","8","470","16","52","22","2","stovetop","high-protein;dairy-free;gluten-free","",""
"egg-thai-crispy-omelette-khai-jiao","Thai Crispy Omelette (Khai Jiao)","Thai","lunch","1","easy","20","10","7","520","18","42","31","1","stovetop","high-protein;gluten-free;dairy-free","",""
"egg-tex-mex-migas","Tex-Mex Migas","Mexican (Tex-Mex)","breakfast","2","easy","15","13","7","345","21","16","24","2","stovetop","vegetarian;high-protein;gluten-free","",""
"egg-chilaquiles-rojos-con-huevos","Chilaquiles Rojos con Huevos","Mexican","breakfast","2","easy","25","15","7","420","15","42","23","6","stovetop;blender","gluten-free","",""
